Timestamp,Event,Instrument,Hit_Depth,Confidence
1765609745371,Hit,Kick,0,1.0
1765609745475,Hit,Kick,0,1.0
1765609747353,Hit,Boom,0,1.0
1765609747952,Hit,Boom,0,1.0
1765609748583,Hit,Kick,0,1.0
1765609749114,Hit,Kick,0,1.0
1765609749647,Hit,Kick,0,1.0
1765609750219,Hit,Kick,0,1.0
1765609752667,Hit,Boom,0,1.0
1765609753169,Hit,Boom,0,1.0
1765609754502,Hit,Kick,0,1.0
1765609754931,Hit,Kick,0,1.0
1765609755529,Hit,Kick,0,1.0
1765609758049,Hit,Kick,0,1.0
1765609758614,Hit,Kick,0,1.0
1765609759516,Hit,Boom,0,1.0
1765609759981,Hit,Boom,0,1.0
1765609760479,Hit,Boom,0,1.0
1765609761011,Hit,Boom,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765609890374,Hit,Tom,0,1.0
1765609890844,Hit,Tom,0,1.0
1765609891109,Hit,Tom,0,1.0
1765609891242,Hit,Tom,0,1.0
1765609891574,Hit,Tom,0,1.0
1765609891707,Hit,Tom,0,1.0
1765609891871,Hit,Boom,0,1.0
1765609892509,Hit,Kick,0,1.0
1765609893108,Hit,Boom,0,1.0
1765609893840,Hit,Tom,0,1.0
1765609894901,NoteOn,Piano_G,237.0,1.0
1765609895032,NoteOff,Piano_G,0,0
1765609895233,NoteOn,Piano_G,0.0,1.0
1765609895333,NoteOff,Piano_G,0,0
1765609895534,NoteOn,Piano_A,226.0,1.0
1765609895567,NoteOff,Piano_A,0,0
1765609895801,NoteOn,Piano_B,0.0,1.0
1765609896367,NoteOff,Piano_B,0,0
1765609926134,Hit,Tom,0,1.0
1765609926862,NoteOn,Piano_G,0.0,1.0
1765609927261,NoteOff,Piano_G,0,0
1765609927629,NoteOn,Piano_B,0.0,1.0
1765609928097,NoteOff,Piano_B,0,0
1765609936702,Hit,Boom,0,1.0
1765609937372,Hit,Boom,0,1.0
1765609938002,Hit,Boom,0,1.0
1765609938134,Hit,Boom,0,1.0
1765609940036,Hit,Boom,0,1.0
1765609940641,Hit,Boom,0,1.0
1765609941243,Hit,Boom,0,1.0
1765609942006,Hit,Kick,0,1.0
1765609942200,Hit,Kick,0,1.0
1765609942612,Hit,Kick,0,1.0
1765609943266,Hit,Kick,0,1.0
1765609943372,Hit,Kick,0,1.0
1765609945400,Hit,Boom,0,1.0
1765609946066,Hit,Boom,0,1.0
1765609946601,Hit,Boom,0,1.0
1765609947407,Hit,Kick,0,1.0
1765609948042,Hit,Kick,0,1.0
1765609948576,Hit,Kick,0,1.0
1765609949102,Hit,Kick,0,1.0
1765609951369,Hit,Boom,0,1.0
1765609952101,Hit,Boom,0,1.0
1765609953064,Hit,Kick,0,1.0
1765609953374,Hit,Kick,0,1.0
1765609955099,Hit,Kick,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765610493764,Hit,Boom,0,1.0
1765610494202,Hit,Boom,0,1.0
1765610496433,Hit,Boom,0,1.0
1765610496935,Hit,Boom,0,1.0
1765610503732,Hit,Kick,0,1.0
1765610504333,Hit,Kick,0,1.0
1765610504965,Hit,Kick,0,1.0
1765610507000,Hit,Boom,0,1.0
1765610507752,Hit,Boom,0,1.0
1765610509352,Hit,Kick,0,1.0
1765610558891,Hit,Boom,0,1.0
1765610559026,Hit,Boom,0,1.0
1765610559327,Hit,Boom,0,1.0
1765610559459,Hit,Boom,0,1.0
1765610559822,Hit,Boom,0,1.0
1765610559998,Hit,Boom,0,1.0
1765610562023,Hit,Boom,0,1.0
1765610562791,Hit,Boom,0,1.0
1765610563792,Hit,Kick,0,1.0
1765610563956,Hit,Kick,0,1.0
1765610564422,Hit,Kick,0,1.0
1765610564557,Hit,Kick,0,1.0
1765610565356,Hit,Kick,0,1.0
1765610565488,Hit,Kick,0,1.0
1765610565755,Hit,Kick,0,1.0
1765610567679,Hit,Boom,0,1.0
1765610568280,Hit,Boom,0,1.0
1765610568609,Hit,Boom,0,1.0
1765610569040,Hit,Kick,0,1.0
1765610569308,Hit,Kick,0,1.0
1765610569609,Hit,Kick,0,1.0
1765610569745,Hit,Kick,0,1.0
1765610570142,Hit,Kick,0,1.0
1765610570274,Hit,Kick,0,1.0
1765610571807,Hit,Kick,0,1.0
1765610573635,Hit,Boom,0,1.0
1765610574036,Hit,Boom,0,1.0
1765610574369,Hit,Kick,0,1.0
1765610574635,Hit,Kick,0,1.0
1765610574939,Hit,Kick,0,1.0
1765610575104,Hit,Kick,0,1.0
1765610575435,Hit,Kick,0,1.0
1765610575671,Hit,Kick,0,1.0
1765610576006,Hit,Kick,0,1.0
1765610576167,Hit,Kick,0,1.0
1765610578423,Hit,Kick,0,1.0
1765610578720,Hit,Kick,0,1.0
1765610579024,Hit,Kick,0,1.0
1765610580519,Hit,Boom,0,1.0
1765610581089,Hit,Boom,0,1.0
1765610581653,Hit,Boom,0,1.0
1765610589396,Hit,Boom,0,1.0
1765610589727,Hit,Boom,0,1.0
1765610590197,Hit,Boom,0,1.0
1765610590823,Hit,Boom,0,1.0
1765610591460,Hit,Boom,0,1.0
1765610593555,Hit,Boom,0,1.0
1765610594190,Hit,Boom,0,1.0
1765610594754,Hit,Boom,0,1.0
1765610595722,Hit,Kick,0,1.0
1765610595857,Hit,Kick,0,1.0
1765610596324,Hit,Kick,0,1.0
1765610596952,Hit,Kick,0,1.0
1765610597686,Hit,Kick,0,1.0
1765610598987,Hit,Boom,0,1.0
1765610599655,Hit,Boom,0,1.0
1765610600218,Hit,Boom,0,1.0
1765610600928,Hit,Kick,0,1.0
1765610601254,Hit,Kick,0,1.0
1765610601386,Hit,Kick,0,1.0
1765610601520,Hit,Kick,0,1.0
1765610601978,Hit,Kick,0,1.0
1765610602527,Hit,Kick,0,1.0
1765610604817,Hit,Boom,0,1.0
1765610605386,Hit,Boom,0,1.0
1765610606117,Hit,Kick,0,1.0
1765610606756,Hit,Kick,0,1.0
1765610607318,Hit,Kick,0,1.0
1765610607853,Hit,Kick,0,1.0
1765610610453,Hit,Kick,0,1.0
1765610610883,Hit,Kick,0,1.0
1765610611082,Hit,Kick,0,1.0
1765610611719,Hit,Boom,0,1.0
1765610612287,Hit,Boom,0,1.0
1765610612853,Hit,Boom,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765610841635,Hit,Boom,0,1.0
1765610842272,Hit,Boom,0,1.0
1765610842769,Hit,Boom,0,1.0
1765610845099,Hit,Boom,0,1.0
1765610845802,Hit,Boom,0,1.0
1765610846032,Hit,Boom,0,1.0
1765610846566,Hit,Kick,0,1.0
1765610847297,Hit,Kick,0,1.0
1765610847698,Hit,Kick,0,1.0
1765610847801,Hit,Kick,0,1.0
1765610847964,Hit,Kick,0,1.0
1765610848401,Hit,Kick,0,1.0
1765610849898,Hit,Kick,0,1.0
1765610850133,Hit,Kick,0,1.0
1765610850696,Hit,Boom,0,1.0
1765610851228,Hit,Boom,0,1.0
1765610851334,Hit,Boom,0,1.0
1765610852027,Hit,Kick,0,1.0
1765610852398,Hit,Kick,0,1.0
1765610852532,Hit,Kick,0,1.0
1765610853093,Hit,Kick,0,1.0
1765610853598,Hit,Kick,0,1.0
1765610855989,Hit,Boom,0,1.0
1765610856585,Hit,Boom,0,1.0
1765610857889,Hit,Kick,0,1.0
1765610858421,Hit,Kick,0,1.0
1765610858553,Hit,Kick,0,1.0
1765610858953,Hit,Kick,0,1.0
1765610859420,Hit,Kick,0,1.0
1765610861420,Hit,Kick,0,1.0
1765610862020,Hit,Kick,0,1.0
1765610862586,Hit,Boom,0,1.0
1765610863088,Hit,Boom,0,1.0
1765610863584,Hit,Boom,0,1.0
1765610864320,Hit,Boom,0,1.0
1765610878143,NoteOn,Piano_B,323.0,1.0
1765610878443,NoteOff,Piano_B,0,0
1765610878917,Hit,Tom,0,1.0
1765610879315,Hit,Boom,0,1.0
1765610880116,Hit,Kick,0,1.0
1765610883176,NoteOn,Piano_E,248.0,1.0
1765610883209,NoteOff,Piano_E,0,0
1765610883509,NoteOn,Piano_D,247.0,1.0
1765610884076,NoteOff,Piano_D,0,0
1765610884476,NoteOn,Piano_F,0.0,1.0
1765610884543,NoteOff,Piano_F,0,0
1765610884841,NoteOn,Piano_E,0.0,1.0
1765610885142,NoteOff,Piano_E,0,0
1765610885342,NoteOn,Piano_F,200.0,1.0
1765610885776,NoteOff,Piano_F,0,0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765611074786,Hit,Boom,0,1.0
1765611075284,Hit,Boom,0,1.0
1765611075852,Hit,Boom,0,1.0
1765611076817,Hit,Boom,0,1.0
1765611078548,Hit,Boom,0,1.0
1765611079148,Hit,Boom,0,1.0
1765611079950,Hit,Kick,0,1.0
1765611080484,Hit,Kick,0,1.0
1765611080681,Hit,Kick,0,1.0
1765611081014,Hit,Kick,0,1.0
1765611081586,Hit,Kick,0,1.0
1765611083883,Hit,Boom,0,1.0
1765611084477,Hit,Boom,0,1.0
1765611085349,Hit,Kick,0,1.0
1765611085918,Hit,Kick,0,1.0
1765611086482,Hit,Kick,0,1.0
1765611087016,Hit,Kick,0,1.0
1765611089349,Hit,Boom,0,1.0
1765611089782,Hit,Boom,0,1.0
1765611090583,Hit,Kick,0,1.0
1765611091182,Hit,Kick,0,1.0
1765611091747,Hit,Kick,0,1.0
1765611092348,Hit,Kick,0,1.0
1765611094812,Hit,Kick,0,1.0
1765611095374,Hit,Kick,0,1.0
1765611096050,Hit,Boom,0,1.0
1765611096479,Hit,Boom,0,1.0
1765611096746,Hit,Boom,0,1.0
1765611097049,Hit,Boom,0,1.0
1765611097545,Hit,Boom,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765633286169,NoteOn,Piano_B,39.215683,1.0
1765633286283,NoteOff,Piano_B,0,0
1765633286530,NoteOn,Piano_B,337.25488,1.0
1765633286754,NoteOff,Piano_B,0,0
1765633287865,NoteOn,Piano_B,243.13724,1.0
1765633288063,NoteOff,Piano_B,0,0
1765633290752,NoteOn,Piano_A,156.86273,1.0
1765633290777,NoteOff,Piano_A,0,0
1765633291245,NoteOn,Piano_A,39.215683,1.0
1765633292061,NoteOff,Piano_A,0,0
1765633292289,NoteOn,Piano_G,196.07841,1.0
1765633292336,NoteOff,Piano_G,0,0
1765633293588,NoteOn,Piano_F,345.09802,1.0
1765633293764,NoteOff,Piano_F,0,0
1765633294030,NoteOn,Piano_F,86.274506,1.0
1765633294333,NoteOff,Piano_F,0,0
1765633294960,Hit,Tom,0,1.0
1765633296409,Hit,Boom,0,1.0
1765633297319,Hit,Kick,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765633329401,NoteOn,Piano_A,0.0,1.0
1765633329834,NoteOff,Piano_A,0,0
1765633330368,NoteOn,Piano_B,386.0,1.0
1765633330768,NoteOff,Piano_B,0,0
1765633331108,Hit,Tom,0,1.0
1765633331774,Hit,Boom,0,1.0
1765633378903,Hit,Boom,0,1.0
1765633379535,Hit,Boom,0,1.0
1765633380099,Hit,Boom,0,1.0
1765633382133,Hit,Boom,0,1.0
1765633382764,Hit,Boom,0,1.0
1765633383600,Hit,Kick,0,1.0
1765633383932,Hit,Kick,0,1.0
1765633384164,Hit,Kick,0,1.0
1765633384764,Hit,Kick,0,1.0
1765633385298,Hit,Kick,0,1.0
1765633388065,Hit,Boom,0,1.0
1765633388563,Hit,Boom,0,1.0
1765633389200,Hit,Kick,0,1.0
1765633389799,Hit,Kick,0,1.0
1765633389965,Hit,Kick,0,1.0
1765633390467,Hit,Kick,0,1.0
1765633393363,Hit,Boom,0,1.0
1765633394096,Hit,Boom,0,1.0
1765633394532,Hit,Kick,0,1.0
1765633394799,Hit,Kick,0,1.0
1765633395131,Hit,Kick,0,1.0
1765633395264,Hit,Kick,0,1.0
1765633395697,Hit,Kick,0,1.0
1765633395839,Hit,Kick,0,1.0
1765633396162,Hit,Kick,0,1.0
1765633397287,Hit,Kick,0,1.0
1765633397419,Hit,Kick,0,1.0
1765633397553,Hit,Kick,0,1.0
1765633397655,Hit,Kick,0,1.0
1765633398456,Hit,Kick,0,1.0
1765633399228,Hit,Kick,0,1.0
1765633399895,Hit,Boom,0,1.0
1765633400496,Hit,Boom,0,1.0
1765633400732,Hit,Boom,0,1.0
1765633401064,Hit,Boom,0,1.0
1765633401264,Hit,Boom,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765633922416,Hit,Boom,0,1.0
1765633923085,Hit,Boom,0,1.0
1765633925315,Hit,Boom,0,1.0
1765633925849,Hit,Boom,0,1.0
1765633926782,Hit,Kick,0,1.0
1765633926983,Hit,Kick,0,1.0
1765633927418,Hit,Kick,0,1.0
1765633928241,Hit,Kick,0,1.0
Timestamp,Event,Instrument,Hit_Depth,Confidence
Timestamp,Event,Instrument,Hit_Depth,Confidence
1765634610505,Hit,Boom,0,1.0
1765634611207,Hit,Boom,0,1.0
1765634611739,Hit,Boom,0,1.0
1765634614137,Hit,Boom,0,1.0
1765634614572,Hit,Boom,0,1.0
1765634615670,Hit,Kick,0,1.0
1765634616305,Hit,Kick,0,1.0
1765634616771,Hit,Kick,0,1.0
1765634617304,Hit,Kick,0,1.0
1765634620104,Hit,Boom,0,1.0
1765634620402,Hit,Boom,0,1.0
1765634621371,Hit,Kick,0,1.0
1765634621637,Hit,Kick,0,1.0
1765634622135,Hit,Kick,0,1.0
1765634622269,Hit,Kick,0,1.0
1765634622668,Hit,Kick,0,1.0
1765634622770,Hit,Kick,0,1.0
1765634625171,Hit,Boom,0,1.0
1765634626570,Hit,Kick,0,1.0
1765634626904,Hit,Kick,0,1.0
1765634627733,Hit,Kick,0,1.0
1765634628104,Hit,Kick,0,1.0
1765634630734,Hit,Kick,0,1.0
1765634630934,Hit,Kick,0,1.0
1765634631170,Hit,Kick,0,1.0
1765634631303,Hit,Kick,0,1.0
1765634632236,Hit,Boom,0,1.0
1765634632570,Hit,Boom,0,1.0
1765634633068,Hit,Boom,0,1.0
1765634633504,Hit,Boom,0,1.0
